Epoch,Train Loss,Val Loss,Train Acc,Val Acc
1,1.6978273375784787,1.5054410832098173,0.3076735518478526,0.41056004458066314
2,1.5049763497867956,1.396005316672718,0.4056915949702184,0.4554193368626358
3,1.4206119347415596,1.3277181411174463,0.4482218119753387,0.4796600724435776
4,1.3538958500686795,1.275898986145489,0.47709777421714444,0.5076623014767344
5,1.2975405256064156,1.2463024989898859,0.5044062837437737,0.5241014210086375
6,1.2650712327704787,1.184248547345599,0.5183043644850047,0.5374756199498467
7,1.230264170156548,1.1959943477653447,0.5318541224006409,0.5530788520479242
8,1.1944414801252254,1.1541860349194244,0.5483994566163921,0.5611590972415714
9,1.177885205118105,1.1496794785150972,0.5538681249782298,0.5596266369462246
10,1.1495231726707522,1.1378195287954302,0.5673133860461876,0.5590693786570076
11,1.1249191485573655,1.097293279683404,0.5811069699397402,0.5842853162440791
12,1.1032327940205013,1.1012250504939753,0.5860879863457452,0.583728057954862
13,1.0831811123073598,1.0791481141921937,0.5963635097007907,0.5918083031485093
14,1.0645080568066547,1.0866310040244547,0.6027029851266154,0.5966843131791585
15,1.0402712121149291,1.092847747782158,0.6126301856560661,0.5888826971301198
16,1.0246063151897493,1.0642533332341764,0.619283151624926,0.6010030649205907
17,1.0027065946531164,1.0586324218818233,0.6263192727019402,0.6061577040958485
18,0.9928979142794702,1.0329913301746005,0.6309867985649099,0.6086653663973252
19,0.9775281185393214,1.0651516003704284,0.6404611794210875,0.6083867372527166
20,0.9602917212795746,1.036609876627115,0.6449893761538193,0.6185567010309279
21,0.9416640836050252,1.0326971148528608,0.6528266397297015,0.6150738367233213
22,0.9276669973284422,1.0208198145065117,0.6596189348287993,0.6212036779047089
23,0.9173768261348969,1.0450869269652463,0.6606639033055837,0.614934522151017
24,0.9019653784033316,1.0424711864300586,0.6659932425371835,0.6269155753691836
25,0.8823843500906379,0.9960237776980899,0.6739001706781845,0.6329061019782669
26,0.8745654703265777,1.0082608102125952,0.6800654846912119,0.6329061019782669
27,0.8627538700621772,1.020319280602486,0.6801351492563308,0.6316522708275285
28,0.8451752357496193,1.0241759148133889,0.6905151694590547,0.6384786848704375
29,0.832563014324329,1.0229138310475976,0.6953916890173814,0.6322095291167457
30,0.8126234166801474,1.0524699049680297,0.704587411613083,0.6316522708275285
31,0.7994748631476691,1.0326435475014897,0.7085234595423038,0.6388966285873502
32,0.7967776326083871,1.042562485620678,0.7110662161691456,0.6349958205628309
33,0.789998656876572,1.0732800622858556,0.7138876310564631,0.62287545277236
34,0.7695668485337314,1.0474333484182115,0.7182416663763976,0.6358317079966564
35,0.7498109465937096,1.0166986140283552,0.7306767912501306,0.6380607411535246
36,0.7559948342258219,1.0763406849451744,0.725730607126685,0.6173028698801895
37,0.725162226252237,1.055029023148302,0.7375735831969069,0.6404290888826971
38,0.7137609205621198,1.0527221399353182,0.7415096311261277,0.643494009473391
39,0.7070719440169321,1.0332897857727612,0.7475704482914766,0.6453050989133463
40,0.6923064201323103,1.0582596969133231,0.7492075655717719,0.6384786848704375
