Epoch,Train Loss,Val Loss,Train Acc,Val Acc
1,1.7820811369292915,1.683751323706323,0.26691978125326554,0.33937029813318476
2,1.647777307465216,1.5275053226602635,0.3386046187606674,0.3941209250487601
3,1.564499972092408,1.4756287522199159,0.3788707373994218,0.4237949289495681
4,1.506643536529169,1.4229189563700244,0.4013375596502839,0.4334076344385623
5,1.4695620131027731,1.3764279996167312,0.41743007419276185,0.462942323767066
6,1.4449982026161257,1.337277734598232,0.43306976906196665,0.4732516021175815
7,1.4151775869486392,1.3153437028881703,0.4480128182799819,0.4811925327389245
8,1.3941808923373316,1.3186831560259673,0.4644188233654951,0.4966564502646977
9,1.375262931429244,1.2611343659178451,0.47121111846459296,0.4993034271384787
10,1.3516192569374041,1.2657015345210754,0.4802326796474973,0.5065477848983003
11,1.3300688944155128,1.2224769711096197,0.4878261172454631,0.5222903315686821
12,1.3172094267722956,1.2077953548135365,0.49764882092723534,0.5334354973530231
13,1.3097196322629712,1.209630687445203,0.5045456128740117,0.540261911395932
14,1.294005553303987,1.1911222647319657,0.5076805183043644,0.5281415436054612
15,1.2821038708049275,1.172336032999916,0.5127311992754885,0.5469490108665367
16,1.2619140967353142,1.1896982679023242,0.5208819533944059,0.5438840902758428
17,1.252744417768335,1.1886181049463744,0.5256888083876137,0.5374756199498467
18,1.242057360347599,1.1626736642191298,0.5310878121843324,0.558233491223182
19,1.2328722573256425,1.1841604035920184,0.5334215751158173,0.5476455837280579
20,1.2227388122619693,1.134693402307469,0.5366261451112891,0.5583728057954862
21,1.214841004566894,1.1635055417788187,0.5413981678219374,0.550292560601839
22,1.2045209467577072,1.1400522593500089,0.5497579156362117,0.5670103092783505
23,1.1972786520018883,1.1313109141017388,0.5530321501968024,0.5728615213151296
24,1.1889011593914298,1.1293579713339794,0.5571075272562611,0.571468375592087
25,1.187480607139035,1.111024732570805,0.5573861855167369,0.5767623293396489
26,1.1695701018681433,1.0958144424985141,0.5687415096311261,0.582613541376428
27,1.1573354840278625,1.097549130629856,0.5717719182138006,0.583170799665645
