Epoch,Train Loss,Val Loss,Train Acc,Val Acc
1,1.8019783680153425,1.6512684434453204,0.25232505486084505,0.32850376149345223
2,1.6566893798727178,1.4910210422126116,0.33414608659305445,0.4080523822791864
3,1.5513762065627117,1.4264103410504179,0.3874394789090529,0.4271384786848704
4,1.5009987146741501,1.378222866884053,0.40196454073635446,0.44065199219838397
5,1.4644477915631031,1.3637766290480948,0.4103591208331882,0.4498467539704653
6,1.4426679629137258,1.3541813812867836,0.4289595597199484,0.44552800222903316
7,1.4210622060265714,1.3297107450348762,0.43888676024939915,0.48439676790192254
8,1.3979915542522845,1.2859615437470724,0.45254101501271377,0.49526330454165507
9,1.3741039010143545,1.2744874127856343,0.4656727855376363,0.4941487879632209
10,1.351837863596701,1.2469268447837745,0.477724755303215,0.5062691557536918
11,1.326569169444294,1.2477917549737578,0.48806994322337943,0.5121203677904709
12,1.3273170972600954,1.227674589274588,0.4930509596293845,0.5150459738088604
13,1.3088216349939117,1.2096206121362398,0.4985196279912223,0.5307885204792421
14,1.2954476615512605,1.2074979937952717,0.5056950781984744,0.5331568682084146
15,1.2795795183991987,1.2030161330787537,0.514960465359295,0.5306492059069379
16,1.268645158750433,1.1790093720158383,0.5123828764498938,0.5430482028420173
17,1.2567983051196447,1.169938676009465,0.5202898045908948,0.5466703817219282
18,1.2509026750880696,1.1852175411343044,0.5252359887143404,0.5463917525773195
19,1.2370021004862772,1.151482911071095,0.5310529799017729,0.5526609083310114
20,1.232070291540417,1.145867547057652,0.5369396356543245,0.558233491223182
21,1.216695611755828,1.1344775745358924,0.5387509143474172,0.5624129283923098
22,1.2067524396277405,1.1433803389359158,0.5475983141175241,0.5647812761214823
23,1.1962431537739746,1.1232678550222934,0.5511512069385907,0.574672610755085
24,1.1883759469707031,1.1219612267656556,0.5585356508411996,0.5685427695736974
25,1.1847755828441684,1.1242541783470619,0.55717719182138,0.5798272499303427
26,1.179621797318578,1.1106998502610785,0.5642133128983943,0.5821955976595152
27,1.1681472229426286,1.1004176481496253,0.5667212372426765,0.582613541376428
28,1.1624710049137763,1.1215821675674156,0.5713190985405273,0.5813597102256896
29,1.1519963085651397,1.0889264438425779,0.5736528614720122,0.5923655614377263
30,1.1366706540823648,1.1087354132387048,0.5826744226549165,0.582613541376428
31,1.1398537119783068,1.1967116871263774,0.5775192448361142,0.5817776539426024
32,1.1270892289853693,1.2232388463078734,0.587899265038838,0.5823349122318194
33,1.122597818487534,1.3180399112287238,0.5918701452506183,0.5838673725271664
34,1.1090514110157417,1.3363448494593126,0.5948308892681737,0.5816383393702982
35,1.104370927345786,1.3069723082295637,0.5983837820892403,0.5940373363053776
36,1.105510307520545,1.0892960014846382,0.5985231112194782,0.5962663694622458
37,1.0898695484343346,1.4107274913907317,0.6001253962172142,0.591111730286988
38,1.0884248357629378,1.449928890789272,0.608310982618691,0.5891613262747284
39,1.0806610017599834,3.748993630630933,0.6077536660977394,0.5951518528838117
40,1.0753192452501121,4.450177473731688,0.6072311818593472,0.5876288659793815
41,1.069224099379064,1.303600697813427,0.6133964958723745,0.606993591529674
42,1.0636487758093225,1.998254389732346,0.6153819359782646,0.5954304820284202
43,1.056653427463388,1.2553113641711013,0.6208506043401024,0.6067149623850655
44,1.044642756443502,3.849878645686636,0.6222438956424815,0.5972415714683756
45,1.0436856388713656,1.951504219431256,0.6245079940088474,0.5943159654499861
46,1.0398499569354946,1.279442479182657,0.6259361175937859,0.6050431875174144
47,1.0288820731938715,1.1338216480207868,0.6278170608519976,0.6095012538311507
48,1.0245712434182923,1.2649470028241387,0.6335643874743112,0.609640568403455
49,1.0235720846480314,1.3042984021151385,0.6300811592183636,0.6035107272220674
50,1.015691959260234,1.3974313430720422,0.6337733811696681,0.6184173864586235
51,1.0032485922731065,2.644953101500039,0.6374656031209726,0.6068542769573697
52,1.0162079167565263,1.5203923840565245,0.635306001602285,0.6095012538311507
53,1.0003933840226331,1.8908773908735914,0.6419937998537044,0.6110337141264977
54,0.991685857962101,6.622984170349509,0.6463478351736389,0.5957091111730287
55,0.9823965210519461,2.5623486726015874,0.6476366296283396,0.6023962106436334
56,0.9878806492412323,3.0756448081306664,0.6437005816991187,0.6050431875174144
57,0.9858423216263231,2.253921355346927,0.6458253509352467,0.6092226246865422
58,0.9803505435461454,1.8532523759588897,0.655787383747257,0.6103371412649763
59,1.018889381294463,2.1591153014741655,0.6363858023616288,0.6129841181387573
60,0.9578019858900884,1.6699577671888477,0.6555783900519001,0.6248258567846197
61,0.9460472065094122,1.7299101822293947,0.6618133686300464,0.622318194483143
62,0.9468119275271062,2.7914545228393677,0.6626493434114737,0.6191139593201449
63,0.9488659418226949,1.9548755911384235,0.6615347103695706,0.620785734187796
64,0.9423906617177894,2.5897338494061097,0.6669685464488488,0.6121482307049317
65,0.9488738738892802,3.6883338540626527,0.6662022362325403,0.623432711061577
66,0.9339166645801167,6.263384890288346,0.6686404960117036,0.6161883533017554
67,0.9316479271666918,7.413566042882762,0.6717754014420565,0.6120089161326274
68,0.9219705684769453,8.618155447811818,0.6721237242676512,0.6164669824463639
69,0.9291381640520601,8.65563306184216,0.6692674770977742,0.5989133463360268
70,0.9177866444282213,15.010581116384945,0.6761991013271099,0.6047645583728058
71,0.9106643839300841,7.883865992889174,0.6761642690445505,0.6200891613262747
72,0.9074480337186777,4.551775454761324,0.6802048138214497,0.6253831150738367
73,0.9085330700392843,4.687098987533282,0.6786721933888328,0.6171635553078852
74,0.8998449518903052,11.366916277194873,0.6802396461040092,0.6083867372527166
75,0.899799010722086,7.24450965972414,0.6863352955519175,0.6230147673446642
76,0.9006743924033342,21.098341985126513,0.6817374342540666,0.6166062970186682
77,0.8882199653177872,15.14471651205092,0.6870667734856665,0.6171635553078852
78,0.8967071650918148,1.7463662283233718,0.690027517503222,0.63137364168292
79,0.9121850507505093,2.5507617745017486,0.6781845414330001,0.6303984396767902
80,0.8698187583751333,2.2706985858213034,0.6945557142359539,0.6220395653385344
